column_3,column_4,column_1,column,column_2
515688.3409,6937275.072,5.0,93.01894307,225.0
515689.01,6937274.355,4.914400778,94.0,225.0
515689.692,6937273.623,4.835572008,95.0,225.0
515692.4201,6937270.698,4.540160342,99.0,225.0
515692.8045,6937270.286,4.5,99.56360387,225.0
515693.1021,6937269.967,4.467843698,100.0,225.0
515695.8302,6937267.041,4.181342408,104.0,225.0
515696.5122,6937266.31,4.085452572,105.0,225.0
515697.0592,6937265.724,4.0,105.8019338,225.0
515697.1943,6937265.579,3.97815469,106.0,225.0
515697.8763,6937264.847,3.867610321,107.0,225.0
515699.2403,6937263.385,3.629622014,109.0,225.0
515699.9156,6937262.661,3.5,109.9900639,225.0
515699.9223,6937262.653,3.498718544,110.0,225.0
515701.2864,6937261.191,3.229332946,112.0,225.0
515701.9684,6937260.459,3.106645864,113.0,225.0
515702.5987,6937259.784,3.0,113.9240936,225.0
515702.6504,6937259.728,2.991658796,114.0,225.0
515703.3324,6937258.997,2.914670466,115.0,225.0
515706.0605,6937256.071,2.638865056,119.0,225.0
515706.7425,6937255.34,2.607975104,120.0,225.0
515707.4246,6937254.609,2.585881703,121.0,225.0
515708.1066,6937253.877,2.563861806,122.0,225.0
515708.7886,6937253.146,2.540929289,123.0,225.0
515709.4706,6937252.415,2.517153066,124.0,225.0
515710.1527,6937251.683,2.514140171,125.0,225.0
515710.8347,6937250.952,2.514510807,126.0,225.0
515711.5167,6937250.221,2.514870042,127.0,225.0
515712.1987,6937249.489,2.515215656,128.0,225.0
515712.8807,6937248.758,2.515545109,129.0,225.0
515713.5628,6937248.027,2.522401251,130.0,225.0
515714.2448,6937247.295,2.529957758,131.0,225.0
515714.9268,6937246.564,2.537544086,132.0,225.0
515715.6088,6937245.833,2.54513072,133.0,225.0
515716.2908,6937245.101,2.552703338,134.0,225.0
515716.9729,6937244.37,2.561909595,135.0,225.0
515717.6549,6937243.639,2.571192591,136.0,225.0
515718.3369,6937242.907,2.580430594,137.0,225.0
515719.0189,6937242.176,2.589625087,138.0,225.0
515719.701,6937241.445,2.59877757,139.0,225.0
515720.383,6937240.713,2.605613214,140.0,225.0
515721.065,6937239.982,2.612342389,141.0,225.0
515721.747,6937239.251,2.619047807,142.0,225.0
515722.429,6937238.519,2.625730635,143.0,225.0
515723.1111,6937237.788,2.632392041,144.0,225.0
515624.9,6937343.1,7.092992664,,230.0
515626.264,6937341.637,7.163774708,2.0,230.0
515626.9461,6937340.906,7.199384374,3.0,230.0
515627.6281,6937340.175,7.243843202,4.0,230.0
515628.3101,6937339.443,7.286102902,5.0,230.0
515628.9921,6937338.712,7.321186399,6.0,230.0
515629.6741,6937337.981,7.354004842,7.0,230.0
515630.3562,6937337.249,7.384712624,8.0,230.0
515631.0382,6937336.518,7.413448396,9.0,230.0
515631.7202,6937335.787,7.438958461,10.0,230.0
515632.4022,6937335.055,7.444974829,11.0,230.0
515633.0843,6937334.324,7.450887471,12.0,230.0
515633.7663,6937333.593,7.45670712,13.0,230.0
515634.4483,6937332.861,7.462444575,14.0,230.0
515635.1303,6937332.13,7.466547889,15.0,230.0
515635.8123,6937331.399,7.456909958,16.0,230.0
515636.4944,6937330.667,7.446965326,17.0,230.0
515637.1764,6937329.936,7.436709655,18.0,230.0
515637.8584,6937329.205,7.426139488,19.0,230.0
515638.5404,6937328.473,7.413701514,20.0,230.0
515639.2224,6937327.742,7.390871634,21.0,230.0
515639.9045,6937327.011,7.367098927,22.0,230.0
515640.5865,6937326.279,7.342462018,23.0,230.0
515641.2685,6937325.548,7.317060868,24.0,230.0
515641.9505,6937324.817,7.288556836,25.0,230.0
515642.6326,6937324.085,7.247395995,26.0,230.0
515643.3146,6937323.354,7.205541073,27.0,230.0
515643.9966,6937322.623,7.16352105,28.0,230.0
515644.6786,6937321.891,7.124134487,29.0,230.0
515645.3606,6937321.16,7.084900496,30.0,230.0
515646.0427,6937320.429,7.03353975,31.0,230.0
515646.4564,6937319.985,7.0,31.60662801,230.0
515646.7247,6937319.697,6.980838055,32.0,230.0
515647.4067,6937318.966,6.934931691,33.0,230.0
515648.0887,6937318.235,6.889055652,34.0,230.0
515648.7707,6937317.503,6.844202236,35.0,230.0
515649.4528,6937316.772,6.802002319,36.0,230.0
515650.1348,6937316.041,6.759286391,37.0,230.0
515650.8168,6937315.309,6.715526268,38.0,230.0
515651.4988,6937314.578,6.670165776,39.0,230.0
515652.1808,6937313.847,6.628182975,40.0,230.0
515652.8629,6937313.115,6.603017371,41.0,230.0
515653.5449,6937312.384,6.577588298,42.0,230.0
515654.2269,6937311.653,6.551629313,43.0,230.0
515654.9089,6937310.921,6.525292468,44.0,230.0
515655.591,6937310.19,6.500256089,45.0,230.0
515655.5995,6937310.181,6.5,45.01249503,230.0
515656.273,6937309.459,6.482141717,46.0,230.0
515656.955,6937308.727,6.463464178,47.0,230.0
515657.637,6937307.996,6.444252449,48.0,230.0
515658.319,6937307.265,6.424573423,49.0,230.0
515659.0011,6937306.533,6.399299396,50.0,230.0
515659.6831,6937305.802,6.363694885,51.0,230.0
515660.3651,6937305.071,6.327695817,52.0,230.0
515661.0471,6937304.339,6.291439745,53.0,230.0
515661.7291,6937303.608,6.255065274,54.0,230.0
515662.4112,6937302.877,6.214987386,55.0,230.0
515663.0932,6937302.145,6.168765601,56.0,230.0
515663.7752,6937301.414,6.122552682,57.0,230.0
515664.4572,6937300.683,6.076979663,58.0,230.0
515665.1393,6937299.951,6.031279526,59.0,230.0
515665.6399,6937299.415,6.0,59.73401384,230.0
515665.8213,6937299.22,5.988146387,60.0,230.0
515666.5033,6937298.489,5.948035775,61.0,230.0
515667.1853,6937297.757,5.90725432,62.0,230.0
515667.8673,6937297.026,5.866566824,63.0,230.0
515668.5494,6937296.295,5.826399927,64.0,230.0
515669.2314,6937295.563,5.797523969,65.0,230.0
515669.9134,6937294.832,5.781865445,66.0,230.0
515670.5954,6937294.101,5.766383397,67.0,230.0
515671.2774,6937293.369,5.751096079,68.0,230.0
515671.9595,6937292.638,5.736020543,69.0,230.0
515672.6415,6937291.907,5.728409163,70.0,230.0
515673.3235,6937291.175,5.72861647,71.0,230.0
515674.0055,6937290.444,5.728830021,72.0,230.0
515674.6876,6937289.713,5.729050206,73.0,230.0
515675.3696,6937288.981,5.729277451,74.0,230.0
515676.0516,6937288.25,5.724497309,75.0,230.0
515676.7336,6937287.519,5.715084731,76.0,230.0
515677.4156,6937286.787,5.705734616,77.0,230.0
515678.0977,6937286.056,5.696448756,78.0,230.0
515678.7797,6937285.325,5.687228991,79.0,230.0
515679.4617,6937284.593,5.664908865,80.0,230.0
515680.1437,6937283.862,5.633026875,81.0,230.0
515680.8257,6937283.131,5.598541187,82.0,230.0
515681.5078,6937282.399,5.562377909,83.0,230.0
515682.1898,6937281.668,5.517267961,84.0,230.0
515682.3807,6937281.463,5.5,84.27995095,230.0
515682.8718,6937280.937,5.448199093,85.0,230.0
515683.5538,6937280.205,5.368974158,86.0,230.0
515684.2358,6937279.474,5.293507736,87.0,230.0
515684.9179,6937278.743,5.218251338,88.0,230.0
515685.5999,6937278.011,5.145916197,89.0,230.0
515686.2819,6937277.28,5.064265359,90.0,230.0
515686.8054,6937276.719,5.0,90.76750047,230.0
515686.9639,6937276.549,4.977650376,91.0,230.0
515687.646,6937275.817,4.888107291,92.0,230.0
515688.328,6937275.086,4.800544305,93.0,230.0
515689.01,6937274.355,4.716384709,94.0,230.0
515689.692,6937273.623,4.632732635,95.0,230.0
515690.374,6937272.892,4.551527589,96.0,230.0
515690.8122,6937272.422,4.5,96.64247211,230.0
515691.0561,6937272.161,4.467603334,97.0,230.0
515691.7381,6937271.429,4.383048564,98.0,230.0
515692.4201,6937270.698,4.303440726,99.0,230.0
515693.1021,6937269.967,4.227676578,100.0,230.0
515694.4662,6937268.504,4.06807709,102.0,230.0
515695.0507,6937267.877,4.0,102.856987,230.0
515695.1482,6937267.773,3.987698387,103.0,230.0
515695.8302,6937267.041,3.906043607,104.0,230.0
515696.5122,6937266.31,3.803431184,105.0,230.0
515697.1943,6937265.579,3.686808516,106.0,230.0
515697.8763,6937264.847,3.568021575,107.0,230.0
515698.2557,6937264.441,3.5,107.5562584,230.0
515698.5583,6937264.116,3.446164138,108.0,230.0
515699.2403,6937263.385,3.322575403,109.0,230.0
515699.9223,6937262.653,3.195684474,110.0,230.0
515700.6044,6937261.922,3.068320527,111.0,230.0
515700.9659,6937261.534,3.0,111.5301734,230.0
515701.2864,6937261.191,2.944389495,112.0,230.0
515701.9684,6937260.459,2.835325128,113.0,230.0
515702.6504,6937259.728,2.729764965,114.0,230.0
515703.3324,6937258.997,2.662748763,115.0,230.0
515704.6965,6937257.534,2.545007602,117.0,230.0
515705.2124,6937256.981,2.5,117.7564176,230.0
515705.3785,6937256.803,2.48721288,118.0,230.0
515706.0605,6937256.071,2.43166019,119.0,230.0
515706.7425,6937255.34,2.408526706,120.0,230.0
515707.4246,6937254.609,2.392227798,121.0,230.0
515708.1066,6937253.877,2.375762024,122.0,230.0
515708.7886,6937253.146,2.35913777,123.0,230.0
515709.4706,6937252.415,2.342365006,124.0,230.0
515710.1527,6937251.683,2.343644493,125.0,230.0
515710.8347,6937250.952,2.347799638,126.0,230.0
515711.5167,6937250.221,2.351927969,127.0,230.0
515712.1987,6937249.489,2.356030091,128.0,230.0
515712.8807,6937248.758,2.360106626,129.0,230.0
515713.5628,6937248.027,2.369064863,130.0,230.0
515714.2448,6937247.295,2.378553156,131.0,230.0
515714.9268,6937246.564,2.38800377,132.0,230.0
515715.6088,6937245.833,2.397412011,133.0,230.0
515716.2908,6937245.101,2.406762924,134.0,230.0
515716.9729,6937244.37,2.416699811,135.0,230.0
515717.6549,6937243.639,2.426617185,136.0,230.0
515718.3369,6937242.907,2.43646163,137.0,230.0
515719.0189,6937242.176,2.446226739,138.0,230.0
515719.701,6937241.445,2.455906016,139.0,230.0
515720.383,6937240.713,2.462721962,140.0,230.0
515721.065,6937239.982,2.469390361,141.0,230.0
515721.747,6937239.251,2.476008979,142.0,230.0
515722.429,6937238.519,2.482575804,143.0,230.0
515723.1111,6937237.788,2.489088839,144.0,230.0
515624.9,6937343.1,6.924484163,,235.0
515625.582,6937342.369,6.951386117,1.0,235.0
515626.264,6937341.637,6.976944263,2.0,235.0
515626.9242,6937340.929,7.0,2.967936606,235.0
515626.9461,6937340.906,7.001100706,3.0,235.0
515627.6281,6937340.175,7.050733502,4.0,235.0
515628.3101,6937339.443,7.098767473,5.0,235.0
515628.9921,6937338.712,7.143309845,6.0,235.0
515629.6741,6937337.981,7.185086,7.0,235.0
515630.3562,6937337.249,7.224287355,8.0,235.0
515631.0382,6937336.518,7.261085956,9.0,235.0
515631.7202,6937335.787,7.294046976,10.0,235.0
515632.4022,6937335.055,7.304409776,11.0,235.0
515633.0843,6937334.324,7.314535067,12.0,235.0
515633.7663,6937333.593,7.324439143,13.0,235.0
515634.4483,6937332.861,7.334138004,14.0,235.0
515635.1303,6937332.13,7.341807403,15.0,235.0
515635.8123,6937331.399,7.333324881,16.0,235.0
515636.4944,6937330.667,7.324616571,17.0,235.0
515637.1764,6937329.936,7.315682257,18.0,235.0
515637.8584,6937329.205,7.306522694,19.0,235.0
515638.5404,6937328.473,7.295352343,20.0,235.0
515639.2224,6937327.742,7.272477799,21.0,235.0
515639.9045,6937327.011,7.248893484,22.0,235.0
515640.5865,6937326.279,7.224697491,23.0,235.0
515641.2685,6937325.548,7.20000799,24.0,235.0
515641.9505,6937324.817,7.172214205,25.0,235.0
515642.6326,6937324.085,7.130801425,26.0,235.0
515643.3146,6937323.354,7.089228453,27.0,235.0
515643.9966,6937322.623,7.04804511,28.0,235.0
515644.6786,6937321.891,7.007963304,29.0,235.0
515644.8145,6937321.746,7.0,29.1992399,235.0
515645.3606,6937321.16,6.971838148,30.0,235.0
515646.0427,6937320.429,6.924684129,31.0,235.0
515646.7247,6937319.697,6.875023243,32.0,235.0
515647.4067,6937318.966,6.827366313,33.0,235.0
515648.0887,6937318.235,6.779946971,34.0,235.0
515648.7707,6937317.503,6.733652346,35.0,235.0
515649.4528,6937316.772,6.689681648,36.0,235.0
515650.1348,6937316.041,6.644744736,37.0,235.0
515650.8168,6937315.309,6.598287462,38.0,235.0
515651.4988,6937314.578,6.549715693,39.0,235.0
515652.1808,6937313.847,6.504421632,40.0,235.0
515652.2912,6937313.728,6.5,40.16182514,235.0
515652.8629,6937313.115,6.479670531,41.0,235.0
515653.5449,6937312.384,6.455663693,42.0,235.0
515654.2269,6937311.653,6.431489085,43.0,235.0
515654.9089,6937310.921,6.407117835,44.0,235.0
515655.591,6937310.19,6.383867486,45.0,235.0
515656.273,6937309.459,6.364224519,46.0,235.0
515656.955,6937308.727,6.344129148,47.0,235.0
515657.637,6937307.996,6.323650432,48.0,235.0
515658.319,6937307.265,6.302861198,49.0,235.0
515659.0011,6937306.533,6.27655883,50.0,235.0
515659.6831,6937305.802,6.239932776,51.0,235.0
515660.3651,6937305.071,6.203070742,52.0,235.0
515661.0471,6937304.339,6.166113078,53.0,235.0
515661.7291,6937303.608,6.129199955,54.0,235.0
515662.4112,6937302.877,6.088252618,55.0,235.0
515663.0932,6937302.145,6.040422622,56.0,235.0
515663.6715,6937301.525,6.0,56.84793738,235.0
515663.7752,6937301.414,5.992791024,57.0,235.0
515664.4572,6937300.683,5.946247011,58.0,235.0
515665.1393,6937299.951,5.896762902,59.0,235.0
515665.8213,6937299.22,5.848885499,60.0,235.0
515666.5033,6937298.489,5.80508358,61.0,235.0
515667.1853,6937297.757,5.761285879,62.0,235.0
515667.8673,6937297.026,5.718158349,63.0,235.0
515668.5494,6937296.295,5.676097712,64.0,235.0
515669.2314,6937295.563,5.646664422,65.0,235.0
515669.9134,6937294.832,5.631651856,66.0,235.0
515670.5954,6937294.101,5.61688318,67.0,235.0
515671.2774,6937293.369,5.60237387,68.0,235.0
515671.9595,6937292.638,5.588138109,69.0,235.0
515672.6415,6937291.907,5.582296481,70.0,235.0
515673.3235,6937291.175,5.585227664,71.0,235.0
515674.0055,6937290.444,5.588173117,72.0,235.0
515674.6876,6937289.713,5.591133272,73.0,235.0
515675.3696,6937288.981,5.594108596,74.0,235.0
515676.0516,6937288.25,5.591646559,75.0,235.0
515676.7336,6937287.519,5.584144279,76.0,235.0
515677.4156,6937286.787,5.576703242,77.0,235.0
515678.0977,6937286.056,5.569325131,78.0,235.0
515678.7797,6937285.325,5.562011673,79.0,235.0
515679.4617,6937284.593,5.5406242,80.0,235.0
515680.1437,6937283.862,5.509054697,81.0,235.0
515680.3189,6937283.674,5.5,81.25682926,235.0
515680.8257,6937283.131,5.467386029,82.0,235.0
515681.5078,6937282.399,5.4215834,83.0,235.0
515682.1898,6937281.668,5.367428937,84.0,235.0
515682.8718,6937280.937,5.296304353,85.0,235.0
515683.5538,6937280.205,5.216091507,86.0,235.0
515684.2358,6937279.474,5.137327551,87.0,235.0
515684.9179,6937278.743,5.056654283,88.0,235.0
515685.4223,6937278.202,5.0,88.73959175,235.0
515685.5999,6937278.011,4.976041832,89.0,235.0
515686.2819,6937277.28,4.875239076,90.0,235.0
515686.9639,6937276.549,4.777976051,91.0,235.0
515687.646,6937275.817,4.686615901,92.0,235.0
515688.328,6937275.086,4.599409759,93.0,235.0
515689.01,6937274.355,4.518368639,94.0,235.0
515689.1543,6937274.2,4.5,94.2116,235.0
515689.692,6937273.623,4.416778188,95.0,235.0
515690.374,6937272.892,4.319886436,96.0,235.0
515691.0561,6937272.161,4.230127179,97.0,235.0
515691.7381,6937271.429,4.145843583,98.0,235.0
515692.4201,6937270.698,4.065786193,99.0,235.0
515692.9943,6937270.082,4.0,99.84183633,235.0
515693.1021,6937269.967,3.985544793,100.0,235.0
515693.7841,6937269.235,3.88815966,101.0,235.0
515694.4662,6937268.504,3.796928064,102.0,235.0
515695.1482,6937267.773,3.70993545,103.0,235.0
515695.8302,6937267.041,3.62592209,104.0,235.0
515696.5122,6937266.31,3.52117395,105.0,235.0
515696.6302,6937266.184,3.5,105.1729186,235.0
515697.1943,6937265.579,3.394723864,106.0,235.0
515697.8763,6937264.847,3.27329467,107.0,235.0
515698.5583,6937264.116,3.148931237,108.0,235.0
515699.2403,6937263.385,3.015949324,109.0,235.0
515699.3276,6937263.291,3.0,109.1280336,235.0
515699.9223,6937262.653,2.903442901,110.0,235.0
515700.6044,6937261.922,2.791986938,111.0,235.0
515701.2864,6937261.191,2.672779968,112.0,235.0
515701.9684,6937260.459,2.566362726,113.0,235.0
515702.4239,6937259.971,2.5,113.6679102,235.0
515702.6504,6937259.728,2.472719117,114.0,235.0
515703.3324,6937258.997,2.422599368,115.0,235.0
515704.0145,6937258.265,2.37771249,116.0,235.0
515704.6965,6937257.534,2.331067335,117.0,235.0
515705.3785,6937256.803,2.282737289,118.0,235.0
515706.0605,6937256.071,2.232843999,119.0,235.0
515706.7425,6937255.34,2.214791587,120.0,235.0
515707.4246,6937254.609,2.203473115,121.0,235.0
515708.1066,6937253.877,2.192079791,122.0,235.0
515708.7886,6937253.146,2.180621313,123.0,235.0
515709.4706,6937252.415,2.169108847,124.0,235.0
515710.1527,6937251.683,2.174435778,125.0,235.0
515710.8347,6937250.952,2.182408618,126.0,235.0
515711.5167,6937250.221,2.190325923,127.0,235.0
515712.1987,6937249.489,2.198188606,128.0,235.0
515712.8807,6937248.758,2.205997593,129.0,235.0
515713.5628,6937248.027,2.217610725,130.0,235.0
515714.2448,6937247.295,2.229628096,131.0,235.0
515714.9268,6937246.564,2.241604338,132.0,235.0
515715.6088,6937245.833,2.253529641,133.0,235.0
515716.2908,6937245.101,2.265366797,134.0,235.0
515716.9729,6937244.37,2.276922814,135.0,235.0
515717.6549,6937243.639,2.288417536,136.0,235.0
515718.3369,6937242.907,2.299862017,137.0,235.0
515719.0189,6937242.176,2.311249504,138.0,235.0
515719.701,6937241.445,2.322573119,139.0,235.0
515720.383,6937240.713,2.330190912,140.0,235.0
515721.065,6937239.982,2.337642043,141.0,235.0
515721.747,6937239.251,2.345054808,142.0,235.0
515722.429,6937238.519,2.352427027,143.0,235.0
515723.1111,6937237.788,2.359756528,144.0,235.0
515624.9,6937343.1,6.779015104,,240.0
515625.582,6937342.369,6.809171045,1.0,240.0
515626.264,6937341.637,6.839363706,2.0,240.0
515626.9461,6937340.906,6.867820276,3.0,240.0
515627.6281,6937340.175,6.903736449,4.0,240.0
515628.3101,6937339.443,6.939909167,5.0,240.0
515628.9921,6937338.712,6.976006018,6.0,240.0
515629.4491,6937338.222,7.0,6.670011643,240.0
515629.6741,6937337.981,7.016167158,7.0,240.0
515630.3562,6937337.249,7.063862087,8.0,240.0
515631.0382,6937336.518,7.108723516,9.0,240.0
515631.7202,6937335.787,7.14913549,10.0,240.0
515632.4022,6937335.055,7.163844724,11.0,240.0
515633.0843,6937334.324,7.178182664,12.0,240.0
515633.7663,6937333.593,7.192171166,13.0,240.0
515634.4483,6937332.861,7.205831434,14.0,240.0
515635.1303,6937332.13,7.217066917,15.0,240.0
515635.8123,6937331.399,7.209739805,16.0,240.0
515636.4944,6937330.667,7.202267817,17.0,240.0
515637.1764,6937329.936,7.194654859,18.0,240.0
515637.8584,6937329.205,7.1869059,19.0,240.0
515638.5404,6937328.473,7.177003172,20.0,240.0
515639.2224,6937327.742,7.154083965,21.0,240.0
515639.9045,6937327.011,7.13068804,22.0,240.0
515640.5865,6937326.279,7.106932964,23.0,240.0
515641.2685,6937325.548,7.082955111,24.0,240.0
515641.9505,6937324.817,7.055871573,25.0,240.0
515642.6326,6937324.085,7.014206855,26.0,240.0
515642.8668,6937323.834,7.0,26.34352023,240.0
515643.3146,6937323.354,6.976746107,27.0,240.0
515643.9966,6937322.623,6.941429726,28.0,240.0
515644.6786,6937321.891,6.906071436,29.0,240.0
515645.3606,6937321.16,6.869617129,30.0,240.0
515646.0427,6937320.429,6.820185832,31.0,240.0
515646.7247,6937319.697,6.769208431,32.0,240.0
515647.4067,6937318.966,6.719800936,33.0,240.0
515648.0887,6937318.235,6.670838289,34.0,240.0
515648.7707,6937317.503,6.623102455,35.0,240.0
515649.4528,6937316.772,6.577360976,36.0,240.0
515650.1348,6937316.041,6.530203081,37.0,240.0
515650.5576,6937315.587,6.5,37.61995175,240.0
515650.8168,6937315.309,6.482843474,38.0,240.0
515651.4988,6937314.578,6.437049861,39.0,240.0
515652.1808,6937313.847,6.395731374,40.0,240.0
515652.8629,6937313.115,6.369810482,41.0,240.0
515653.5449,6937312.384,6.344051254,42.0,240.0
515654.2269,6937311.653,6.318296752,43.0,240.0
515654.9089,6937310.921,6.292342193,44.0,240.0
515655.591,6937310.19,6.267512001,45.0,240.0
515656.273,6937309.459,6.24630732,46.0,240.0
515656.955,6937308.727,6.224794118,47.0,240.0
515657.637,6937307.996,6.203048414,48.0,240.0
515658.319,6937307.265,6.181148973,49.0,240.0
515659.0011,6937306.533,6.153818264,50.0,240.0
515659.6831,6937305.802,6.116170667,51.0,240.0
515660.3651,6937305.071,6.078445666,52.0,240.0
515661.0471,6937304.339,6.040786412,53.0,240.0
515661.7291,6937303.608,6.003334637,54.0,240.0
515661.7839,6937303.549,6.0,54.08025062,240.0
515662.4112,6937302.877,5.961178089,55.0,240.0
515663.0932,6937302.145,5.912571108,56.0,240.0
515663.7752,6937301.414,5.865158162,57.0,240.0
515664.4572,6937300.683,5.816546029,58.0,240.0
515665.1393,6937299.951,5.761831632,59.0,240.0
515665.8213,6937299.22,5.709624611,60.0,240.0
515666.5033,6937298.489,5.662131385,61.0,240.0
515667.1853,6937297.757,5.615317437,62.0,240.0
515667.8673,6937297.026,5.569749874,63.0,240.0
515668.5494,6937296.295,5.525795498,64.0,240.0
515669.1363,6937295.665,5.5,64.86056349,240.0
515669.2314,6937295.563,5.495355578,65.0,240.0
515671.9595,6937292.638,5.430876722,69.0,240.0
515672.6415,6937291.907,5.425781621,70.0,240.0
515675.3696,6937288.981,5.452649562,74.0,240.0
515676.0516,6937288.25,5.452418025,75.0,240.0
515678.7797,6937285.325,5.425550734,79.0,240.0
515679.4617,6937284.593,5.399774796,80.0,240.0
515680.1437,6937283.862,5.358513327,81.0,240.0
515680.8257,6937283.131,5.313070413,82.0,240.0
515681.5078,6937282.399,5.26679794,83.0,240.0
515682.1898,6937281.668,5.214593212,84.0,240.0
515682.8718,6937280.937,5.144409613,85.0,240.0
515683.5538,6937280.205,5.063208856,86.0,240.0
515684.0817,6937279.639,5.0,86.77401656,240.0
515684.2358,6937279.474,4.979661515,87.0,240.0
515684.9179,6937278.743,4.881818952,88.0,240.0
515685.5999,6937278.011,4.781956989,89.0,240.0
515686.2819,6937277.28,4.67736554,90.0,240.0
515686.9639,6937276.549,4.578301727,91.0,240.0
515687.5379,6937275.933,4.5,91.84156432,240.0
515687.646,6937275.817,4.4835569,92.0,240.0
515689.01,6937274.355,4.282612243,94.0,240.0
515689.692,6937273.623,4.175993056,95.0,240.0
515690.374,6937272.892,4.08127931,96.0,240.0
515690.9993,6937272.222,4.0,96.91671891,240.0
515691.0561,6937272.161,3.991927654,97.0,240.0
515692.4201,6937270.698,3.802324146,99.0,240.0
515693.1021,6937269.967,3.707601241,100.0,240.0
515693.7841,6937269.235,3.611698369,101.0,240.0
515694.4662,6937268.504,3.520492568,102.0,240.0
515694.625,6937268.334,3.5,102.2328809,240.0
515695.1482,6937267.773,3.427761883,103.0,240.0
515695.8302,6937267.041,3.3339337,104.0,240.0
515696.5122,6937266.31,3.222666448,105.0,240.0
515697.1943,6937265.579,3.101319553,106.0,240.0
515697.7638,6937264.968,3.0,106.8350684,240.0
515697.8763,6937264.847,2.980351771,107.0,240.0
515699.2403,6937263.385,2.738037093,109.0,240.0
515699.9223,6937262.653,2.630874659,110.0,240.0
515700.6044,6937261.922,2.521473793,111.0,240.0
515700.7265,6937261.791,2.5,111.1790909,240.0
515701.2864,6937261.191,2.412724632,112.0,240.0
515701.9684,6937260.459,2.327337716,113.0,240.0
515702.6504,6937259.728,2.250342929,114.0,240.0
515703.3324,6937258.997,2.203935513,115.0,240.0
515704.0145,6937258.265,2.163349369,116.0,240.0
515704.6965,6937257.534,2.121421685,117.0,240.0
515705.3785,6937256.803,2.078261697,118.0,240.0
515706.0605,6937256.071,2.034027808,119.0,240.0
515706.7425,6937255.34,2.021056467,120.0,240.0
515707.4246,6937254.609,2.014718431,121.0,240.0
515708.1066,6937253.877,2.008397558,122.0,240.0
515708.7886,6937253.146,2.002104857,123.0,240.0
515709.0137,6937252.905,2.0,123.3300138,240.0
515709.4706,6937252.415,1.996123241,124.0,240.0
515709.7684,6937252.095,2.0,124.4365864,240.0
515710.1527,6937251.683,2.005227064,125.0,240.0
515710.8347,6937250.952,2.017017597,126.0,240.0
515711.5167,6937250.221,2.028723877,127.0,240.0
515712.1987,6937249.489,2.040347122,128.0,240.0
515712.8807,6937248.758,2.051888561,129.0,240.0
515713.5628,6937248.027,2.066156588,130.0,240.0
515714.2448,6937247.295,2.080703037,131.0,240.0
515714.9268,6937246.564,2.095204906,132.0,240.0
515715.6088,6937245.833,2.10964727,133.0,240.0
515716.2908,6937245.101,2.123970671,134.0,240.0
515716.9729,6937244.37,2.137145817,135.0,240.0
515717.6549,6937243.639,2.150217888,136.0,240.0
515718.3369,6937242.907,2.163262405,137.0,240.0
515719.0189,6937242.176,2.176272268,138.0,240.0
515719.701,6937241.445,2.189240223,139.0,240.0
515720.383,6937240.713,2.197659862,140.0,240.0
515721.065,6937239.982,2.205893725,141.0,240.0
515721.747,6937239.251,2.214100637,142.0,240.0
515722.429,6937238.519,2.22227825,143.0,240.0
515723.1111,6937237.788,2.230424217,144.0,240.0
515624.9,6937343.1,6.633546045,,245.0
515625.582,6937342.369,6.666955973,1.0,245.0
515626.264,6937341.637,6.701783149,2.0,245.0
515626.9461,6937340.906,6.734902705,3.0,245.0
515627.6281,6937340.175,6.773170907,4.0,245.0
515628.3101,6937339.443,6.812807419,5.0,245.0
515628.9921,6937338.712,6.852535575,6.0,245.0
515629.6741,6937337.981,6.89100811,7.0,245.0
515630.3562,6937337.249,6.928848585,8.0,245.0
515631.0382,6937336.518,6.966642521,9.0,245.0
515631.6572,6937335.854,7.0,9.907629359,245.0
515631.7202,6937335.787,7.004224004,10.0,245.0
515632.4022,6937335.055,7.023279672,11.0,245.0
515633.0843,6937334.324,7.04183026,12.0,245.0
515633.7663,6937333.593,7.059903189,13.0,245.0
515634.4483,6937332.861,7.077524864,14.0,245.0
515635.1303,6937332.13,7.092326431,15.0,245.0
515635.8123,6937331.399,7.086154728,16.0,245.0
515636.4944,6937330.667,7.079919063,17.0,245.0
515637.1764,6937329.936,7.073627461,18.0,245.0
515637.8584,6937329.205,7.067289106,19.0,245.0
515638.5404,6937328.473,7.058654001,20.0,245.0
515639.2224,6937327.742,7.03569013,21.0,245.0
515639.9045,6937327.011,7.012482597,22.0,245.0
515640.269,6937326.62,7.0,22.53447868,245.0
515640.5865,6937326.279,6.990791893,23.0,245.0
515641.2685,6937325.548,6.970963463,24.0,245.0
515641.9505,6937324.817,6.948396774,25.0,245.0
515642.6326,6937324.085,6.912603144,26.0,245.0
515643.3146,6937323.354,6.876882553,27.0,245.0
515643.9966,6937322.623,6.841127573,28.0,245.0
515644.6786,6937321.891,6.805230421,29.0,245.0
515645.3606,6937321.16,6.767396109,30.0,245.0
515646.0427,6937320.429,6.715687536,31.0,245.0
515646.7247,6937319.697,6.663393619,32.0,245.0
515647.4067,6937318.966,6.612235559,33.0,245.0
515648.0887,6937318.235,6.561729608,34.0,245.0
515648.7707,6937317.503,6.512552565,35.0,245.0
515648.953,6937317.308,6.5,35.26729704,245.0
515649.4528,6937316.772,6.467854571,36.0,245.0
515650.1348,6937316.041,6.422814329,37.0,245.0
