Easting,Northing,Elevation,Chainage,Vs
516829.55,6936201.43,-15,0.05,535
516829.55,6936201.43,-15,0.05,540
516829.55,6936201.43,5.5,0.05,205
516829.55,6936201.43,5.5,0.05,200
516829.55,6936201.43,5.5,0.05,205
516829.54,6936201.43,1.5,0.06,380
516829.54,6936201.43,1.5,0.06,375
516829.54,6936201.43,1.5,0.06,380
516829.53,6936201.43,-4.5,0.07,475
516829.53,6936201.43,-4.5,0.07,470
516829.53,6936201.43,-4.5,0.07,475
516829.53,6936201.43,-5.5,0.07,495
516829.53,6936201.43,-5.5,0.07,490
516829.53,6936201.43,-5.5,0.07,495
516829.53,6936201.43,-0.5,0.07,325
516829.53,6936201.43,-0.5,0.07,320
516829.53,6936201.43,-0.5,0.07,325
516829.53,6936201.43,2,0.07,390
516829.53,6936201.43,2,0.07,385
516829.53,6936201.43,2,0.07,390
516829.53,6936201.43,-18,0.07,550
516829.53,6936201.43,-18,0.07,550
516829.53,6936201.43,-18,0.07,545
516829.53,6936201.43,-18,0.07,550
516829.52,6936201.43,6,0.08,185
516829.52,6936201.43,6,0.08,180
516829.52,6936201.43,6,0.08,185
516829.52,6936201.43,-23,0.08,710
516829.52,6936201.43,-23,0.08,705
516829.52,6936201.43,-23,0.08,710
516829.51,6936201.43,-7,0.09,500
516829.51,6936201.43,-7,0.09,495
516829.51,6936201.43,-7,0.09,500
516829.51,6936201.43,-17,0.09,545
516829.51,6936201.43,-17,0.09,540
516829.51,6936201.43,-17,0.09,545
516829.51,6936201.43,-20,0.09,585
516829.51,6936201.43,-20,0.09,580
516829.51,6936201.43,-20,0.09,585
516829.49,6936201.43,4,0.11,310
516829.49,6936201.43,4,0.11,305
516829.49,6936201.43,4,0.11,310
516829.49,6936201.43,3.5,0.11,345
516829.49,6936201.43,3.5,0.11,340
516829.49,6936201.43,3.5,0.11,345
516829.48,6936201.43,3,0.12,370
516829.48,6936201.43,3,0.12,365
516829.48,6936201.43,3,0.12,370
516829.47,6936201.43,-6.5,0.13,500
516829.47,6936201.43,-6.5,0.13,500
516829.47,6936201.43,-6.5,0.13,495
516829.47,6936201.43,-6.5,0.13,500
516829.46,6936201.43,2.5,0.14,395
516829.46,6936201.43,2.5,0.14,390
516829.46,6936201.43,2.5,0.14,395
516829.46,6936201.43,-22.5,0.14,685
516829.46,6936201.43,-22.5,0.14,680
516829.46,6936201.43,-22.5,0.14,685
516829.45,6936201.43,-14.5,0.15,540
516829.45,6936201.43,-14.5,0.15,535
516829.45,6936201.43,-14.5,0.15,540
516829.45,6936201.43,1,0.15,365
516829.45,6936201.43,1,0.15,360
516829.45,6936201.43,1,0.15,365
516829.43,6936201.43,-4,0.17,460
516829.43,6936201.43,-4,0.17,455
516829.43,6936201.43,-4,0.17,460
516829.42,6936201.43,-8.5,0.18,500
516829.42,6936201.43,-8.5,0.18,495
516829.42,6936201.43,-8.5,0.18,500
516829.4,6936201.43,-22,0.2,660
516829.4,6936201.43,-22,0.2,655
516829.4,6936201.43,-22,0.2,660
516829.39,6936201.43,2,0.21,385
516829.39,6936201.43,2,0.21,380
516829.39,6936201.43,2,0.21,385
516829.39,6936201.43,0.5,0.21,345
516829.39,6936201.43,0.5,0.21,340
516829.39,6936201.43,0.5,0.21,345
516829.38,6936201.43,6.5,0.22,180
516829.38,6936201.43,6.5,0.22,175
516829.38,6936201.43,6.5,0.22,180
516829.36,6936201.43,-20.5,0.24,600
516829.36,6936201.43,-20.5,0.24,600
