Easting,Northing,Elevation,Chainage,Velocity,,,,,,,
512281.68,6940502.25,-17.89,0.3,395,,,,,,,
512281.68,6940502.25,-18.12,0.3,395,,,,,,,
512281.68,6940502.25,-18.12,0.3,400,,,,,,,
512281.68,6940502.25,-18.33,0.3,400,,,,,,,
512281.68,6940502.25,-18.33,0.3,405,,,,,,,
512281.68,6940502.25,-18.52,0.3,405,,,,,,,
512281.68,6940502.25,-18.52,0.3,410,,,,,,,
512281.68,6940502.25,-18.52,0.3,410,,,,,,,
512281.68,6940502.25,-18.7,0.3,410,,,,,,,
512281.68,6940502.25,-18.7,0.3,415,,,,,,,
512281.68,6940502.25,-18.86,0.3,415,,,,,,,
512281.68,6940502.25,-18.86,0.3,420,,,,,,,
512281.68,6940502.25,-19.02,0.3,420,,,,,,,
512281.68,6940502.25,-19.02,0.3,425,,,,,,,
512281.68,6940502.25,-19.16,0.3,425,,,,,,,
512281.68,6940502.25,-19.16,0.3,430,,,,,,,
512281.68,6940502.25,-19.3,0.3,430,,,,,,,
512281.68,6940502.25,-19.3,0.3,435,,,,,,,
512281.68,6940502.25,-19.3,0.3,435,,,,,,,
512281.68,6940502.25,-19.44,0.3,435,,,,,,,
512281.68,6940502.25,-19.44,0.3,440,,,,,,,
512281.68,6940502.25,-19.57,0.3,440,,,,,,,
512281.68,6940502.25,-19.57,0.3,445,,,,,,,
512281.68,6940502.25,-19.69,0.3,445,,,,,,,
512281.68,6940502.25,-19.69,0.3,450,,,,,,,
512281.68,6940502.25,-19.81,0.3,450,,,,,,,
512281.68,6940502.25,-19.81,0.3,455,,,,,,,
512281.68,6940502.25,-19.92,0.3,455,,,,,,,
512281.68,6940502.25,-19.92,0.3,460,,,,,,,
512281.68,6940502.25,-19.92,0.3,460,,,,,,,
512281.68,6940502.25,-20.04,0.3,460,,,,,,,
512281.68,6940502.25,-20.04,0.3,465,,,,,,,
512281.68,6940502.25,-20.15,0.3,465,,,,,,,
512281.68,6940502.25,-20.15,0.3,470,,,,,,,
512281.68,6940502.25,-20.26,0.3,470,,,,,,,
512281.68,6940502.25,-20.26,0.3,475,,,,,,,
512281.68,6940502.25,-20.36,0.3,475,,,,,,,
512281.68,6940502.25,-20.36,0.3,480,,,,,,,
512281.68,6940502.25,-20.47,0.3,480,,,,,,,
512281.68,6940502.25,-20.47,0.3,485,,,,,,,
512281.68,6940502.25,-20.47,0.3,485,,,,,,,
512281.68,6940502.25,-20.57,0.3,485,,,,,,,
512281.68,6940502.25,-20.57,0.3,490,,,,,,,
512281.68,6940502.25,-20.67,0.3,490,,,,,,,
512281.68,6940502.25,-20.67,0.3,495,,,,,,,
512281.68,6940502.25,-20.76,0.3,495,,,,,,,
512281.68,6940502.25,-20.76,0.3,500,,,,,,,
512281.68,6940502.25,-20.86,0.3,500,,,,,,,
512281.68,6940502.25,-20.86,0.3,505,,,,,,,
512281.68,6940502.25,-20.96,0.3,505,,,,,,,
512281.68,6940502.25,-20.96,0.3,510,,,,,,,
512281.68,6940502.25,-20.96,0.3,510,,,,,,,
512281.68,6940502.25,-21.05,0.3,510,,,,,,,
512281.68,6940502.25,-21.05,0.3,515,,,,,,,
512281.68,6940502.25,-21.14,0.3,515,,,,,,,
512281.68,6940502.25,-21.14,0.3,520,,,,,,,
512281.68,6940502.25,-21.23,0.3,520,,,,,,,
512281.68,6940502.25,-21.23,0.3,525,,,,,,,
512281.68,6940502.25,-21.32,0.3,525,,,,,,,
512281.68,6940502.25,-21.32,0.3,530,,,,,,,
512281.68,6940502.25,-21.41,0.3,530,,,,,,,
512281.68,6940502.25,-21.41,0.3,535,,,,,,,
512281.68,6940502.25,-21.41,0.3,535,,,,,,,
512281.68,6940502.25,-21.5,0.3,535,,,,,,,
512281.68,6940502.25,-21.5,0.3,540,,,,,,,
512281.68,6940502.25,-21.59,0.3,540,,,,,,,
512281.68,6940502.25,-21.59,0.3,545,,,,,,,
512281.68,6940502.25,-21.67,0.3,545,,,,,,,
512281.68,6940502.25,-21.67,0.3,550,,,,,,,
512281.68,6940502.25,-21.76,0.3,550,,,,,,,
512281.68,6940502.25,-21.76,0.3,555,,,,,,,
512281.68,6940502.25,-21.84,0.3,555,,,,,,,
512281.68,6940502.25,-21.84,0.3,560,,,,,,,
512281.68,6940502.25,-21.84,0.3,560,,,,,,,
512281.68,6940502.25,-21.93,0.3,560,,,,,,,
512281.68,6940502.25,-21.93,0.3,565,,,,,,,
512281.68,6940502.25,-22.01,0.3,565,,,,,,,
512281.68,6940502.25,-22.01,0.3,570,,,,,,,
512281.68,6940502.25,-22.09,0.3,570,,,,,,,
512281.68,6940502.25,-22.09,0.3,575,,,,,,,
512281.68,6940502.25,-22.17,0.3,575,,,,,,,
512281.68,6940502.25,-22.17,0.3,580,,,,,,,
512281.68,6940502.25,-22.26,0.3,580,,,,,,,
512281.68,6940502.25,-22.26,0.3,585,,,,,,,
512281.68,6940502.25,-22.26,0.3,585,,,,,,,
512281.68,6940502.25,-22.34,0.3,585,,,,,,,
512281.68,6940502.25,-22.34,0.3,590,,,,,,,
512281.68,6940502.25,-22.42,0.3,590,,,,,,,
512281.68,6940502.25,-22.42,0.3,595,,,,,,,
512281.68,6940502.25,-22.5,0.3,595,,,,,,,
512281.68,6940502.25,-22.5,0.3,600,,,,,,,
512281.68,6940502.25,-22.58,0.3,600,,,,,,,
512281.68,6940502.25,-22.58,0.3,605,,,,,,,
512281.68,6940502.25,-22.66,0.3,605,,,,,,,
512281.68,6940502.25,-22.66,0.3,610,,,,,,,
512281.68,6940502.25,-22.66,0.3,610,,,,,,,
512281.68,6940502.25,-22.74,0.3,610,,,,,,,
512281.68,6940502.25,-22.74,0.3,615,,,,,,,
512281.68,6940502.25,-22.82,0.3,615,,,,,,,
512281.68,6940502.25,-22.82,0.3,620,,,,,,,
512281.68,6940502.25,-22.9,0.3,620,,,,,,,
512281.68,6940502.25,-22.9,0.3,625,,,,,,,
512281.68,6940502.25,-22.98,0.3,625,,,,,,,
512281.68,6940502.25,-22.98,0.3,630,,,,,,,
512281.68,6940502.25,-23.06,0.3,630,,,,,,,
512281.68,6940502.25,-23.06,0.3,635,,,,,,,
512281.68,6940502.25,-23.06,0.3,635,,,,,,,
512281.68,6940502.25,-23.14,0.3,635,,,,,,,
512281.68,6940502.25,-23.14,0.3,640,,,,,,,
512281.68,6940502.25,-23.22,0.3,640,,,,,,,
512281.68,6940502.25,-23.22,0.3,645,,,,,,,
512281.68,6940502.25,-23.31,0.3,645,,,,,,,
512281.68,6940502.25,-23.31,0.3,650,,,,,,,
512281.68,6940502.25,-23.4,0.3,650,,,,,,,
512281.68,6940502.25,-23.4,0.3,655,,,,,,,
512281.68,6940502.25,-23.49,0.3,655,,,,,,,
512281.68,6940502.25,-23.49,0.3,660,,,,,,,
512281.68,6940502.25,-23.49,0.3,660,,,,,,,
512281.68,6940502.25,-23.58,0.3,660,,,,,,,
512281.68,6940502.25,-23.58,0.3,665,,,,,,,
512281.68,6940502.25,-23.67,0.3,665,,,,,,,
512281.68,6940502.25,-23.67,0.3,670,,,,,,,
512281.68,6940502.25,-23.77,0.3,670,,,,,,,
512281.68,6940502.25,-23.77,0.3,675,,,,,,,
512281.68,6940502.25,-23.9,0.3,675,,,,,,,
512281.68,6940502.25,-23.9,0.3,680,,,,,,,
512281.68,6940502.25,-24.07,0.3,680,,,,,,,
512281.68,6940502.25,-24.07,0.3,685,,,,,,,
512281.68,6940502.25,-24.07,0.3,685,,,,,,,
512281.68,6940502.25,-24.24,0.3,685,,,,,,,
512281.68,6940502.25,-24.24,0.3,690,,,,,,,
512281.66,6940502.27,-24.4,0.33,690,,,,,,,
512281.66,6940502.27,-24.4,0.33,695,,,,,,,
512281.65,6940502.27,-10.09,0.34,350,,,,,,,
512281.65,6940502.27,-10.09,0.34,355,,,,,,,
512281.63,6940502.29,-14.1,0.37,365,,,,,,,
512281.63,6940502.29,-14.1,0.37,370,,,,,,,
512281.6,6940502.32,2.21,0.41,255,,,,,,,
512281.6,6940502.32,2.21,0.41,260,,,,,,,
512281.6,6940502.32,2.21,0.41,260,,,,,,,
512281.59,6940502.33,-14.38,0.42,365,,,,,,,
512281.59,6940502.33,-14.38,0.42,370,,,,,,,
512281.58,6940502.33,-11.81,0.43,360,,,,,,,
512281.58,6940502.33,-11.81,0.43,365,,,,,,,
512281.55,6940502.36,2.5,0.48,250,,,,,,,
512281.55,6940502.36,2.5,0.48,255,,,,,,,
512281.53,6940502.38,-4.94,0.5,255,,,,,,,
512281.53,6940502.38,-4.94,0.5,260,,,,,,,
512281.53,6940502.38,-4.94,0.5,260,,,,,,,
512281.51,6940502.4,-14.67,0.53,365,,,,,,,
512281.51,6940502.4,-14.67,0.53,370,,,,,,,
512281.49,6940502.42,-10.95,0.55,355,,,,,,,
512281.49,6940502.42,-10.95,0.55,360,,,,,,,
512281.49,6940502.42,-10.95,0.55,360,,,,,,,
512281.48,6940502.42,1.07,0.57,230,,,,,,,
512281.48,6940502.42,1.07,0.57,235,,,,,,,
512281.48,6940502.42,1.07,0.57,235,,,,,,,
512281.48,6940502.42,-4.08,0.57,215,,,,,,,
512281.48,6940502.42,-4.08,0.57,220,,,,,,,
512281.45,6940502.45,3.51,0.6,215,,,,,,,
512281.45,6940502.45,3.51,0.6,220,,,,,,,
512281.45,6940502.45,3.31,0.6,220,,,,,,,
512281.45,6940502.45,3.31,0.6,225,,,,,,,
512281.45,6940502.45,3.19,0.6,225,,,,,,,
512281.45,6940502.45,3.19,0.6,230,,,,,,,
512281.45,6940502.45,3.06,0.6,230,,,,,,,
512281.45,6940502.45,3.06,0.6,235,,,,,,,
512281.45,6940502.45,3.06,0.6,235,,,,,,,
512281.45,6940502.45,2.94,0.6,235,,,,,,,
512281.45,6940502.45,2.94,0.6,240,,,,,,,
512281.45,6940502.45,2.81,0.6,240,,,,,,,
512281.45,6940502.45,2.81,0.6,245,,,,,,,
512281.45,6940502.45,2.67,0.6,245,,,,,,,
512281.45,6940502.45,2.67,0.6,250,,,,,,,
512281.45,6940502.45,2.52,0.6,250,,,,,,,
512281.45,6940502.45,2.52,0.6,255,,,,,,,
512281.45,6940502.45,2.27,0.6,255,,,,,,,
512281.45,6940502.45,2.27,0.6,260,,,,,,,
512281.45,6940502.45,2.27,0.6,260,,,,,,,
512281.45,6940502.45,1.8,0.6,255,,,,,,,
512281.45,6940502.45,1.8,0.6,260,,,,,,,
512281.45,6940502.45,1.8,0.6,260,,,,,,,
512281.45,6940502.45,1.56,0.6,250,,,,,,,
512281.45,6940502.45,1.56,0.6,255,,,,,,,
512281.45,6940502.45,1.41,0.6,245,,,,,,,
512281.45,6940502.45,1.41,0.6,250,,,,,,,
512281.45,6940502.45,1.28,0.6,240,,,,,,,
512281.45,6940502.45,1.28,0.6,245,,,,,,,
512281.45,6940502.45,1.17,0.6,235,,,,,,,
512281.45,6940502.45,1.17,0.6,240,,,,,,,
512281.45,6940502.45,1.07,0.6,230,,,,,,,
512281.45,6940502.45,1.07,0.6,235,,,,,,,
512281.45,6940502.45,1.07,0.6,235,,,,,,,
512281.45,6940502.45,0.98,0.6,225,,,,,,,
512281.45,6940502.45,0.98,0.6,230,,,,,,,
512281.45,6940502.45,0.89,0.6,220,,,,,,,
512281.45,6940502.45,0.89,0.6,225,,,,,,,
512281.45,6940502.45,0.8,0.6,215,,,,,,,
512281.45,6940502.45,0.8,0.6,220,,,,,,,
512281.45,6940502.45,0.72,0.6,210,,,,,,,
512281.45,6940502.45,0.72,0.6,215,,,,,,,
512281.45,6940502.45,0.64,0.6,205,,,,,,,
512281.45,6940502.45,0.64,0.6,210,,,,,,,
512281.45,6940502.45,0.64,0.6,210,,,,,,,
512281.45,6940502.45,0.56,0.6,200,,,,,,,
512281.45,6940502.45,0.56,0.6,205,,,,,,,
512281.45,6940502.45,0.48,0.6,195,,,,,,,
512281.45,6940502.45,0.48,0.6,200,,,,,,,
512281.45,6940502.45,0.41,0.6,190,,,,,,,
512281.45,6940502.45,0.41,0.6,195,,,,,,,
512281.45,6940502.45,0.33,0.6,185,,,,,,,
512281.45,6940502.45,0.33,0.6,190,,,,,,,
512281.45,6940502.45,0.25,0.6,180,,,,,,,
512281.45,6940502.45,0.25,0.6,185,,,,,,,
512281.45,6940502.45,0.25,0.6,185,,,,,,,
512281.45,6940502.45,0.18,0.6,175,,,,,,,
512281.45,6940502.45,0.18,0.6,180,,,,,,,
512281.45,6940502.45,0.1,0.6,170,,,,,,,
512281.45,6940502.45,0.1,0.6,175,,,,,,,
512281.45,6940502.45,0.01,0.6,165,,,,,,,
512281.45,6940502.45,0.01,0.6,170,,,,,,,
512281.45,6940502.45,-0.07,0.6,160,,,,,,,
512281.45,6940502.45,-0.07,0.6,165,,,,,,,
512281.45,6940502.45,-0.16,0.6,155,,,,,,,
512281.45,6940502.45,-0.16,0.6,160,,,,,,,
512281.45,6940502.45,-0.16,0.6,160,,,,,,,
512281.45,6940502.45,-0.25,0.6,150,,,,,,,
512281.45,6940502.45,-0.25,0.6,155,,,,,,,
512281.45,6940502.45,-0.34,0.6,150,,,,,,,
512281.45,6940502.45,-2.58,0.6,150,,,,,,,
512281.45,6940502.45,-2.71,0.6,150,,,,,,,
512281.45,6940502.45,-2.71,0.6,155,,,,,,,
512281.45,6940502.45,-2.82,0.6,155,,,,,,,
512281.45,6940502.45,-2.82,0.6,160,,,,,,,
512281.45,6940502.45,-2.82,0.6,160,,,,,,,
512281.45,6940502.45,-2.94,0.6,160,,,,,,,
512281.45,6940502.45,-2.94,0.6,165,,,,,,,
512281.45,6940502.45,-3.05,0.6,165,,,,,,,
512281.45,6940502.45,-3.05,0.6,170,,,,,,,
512281.45,6940502.45,-3.16,0.6,170,,,,,,,
512281.45,6940502.45,-3.16,0.6,175,,,,,,,
512281.45,6940502.45,-3.26,0.6,175,,,,,,,
512281.45,6940502.45,-3.26,0.6,180,,,,,,,
512281.45,6940502.45,-3.37,0.6,180,,,,,,,
512281.45,6940502.45,-3.37,0.6,185,,,,,,,
512281.45,6940502.45,-3.37,0.6,185,,,,,,,
512281.45,6940502.45,-3.47,0.6,185,,,,,,,
512281.45,6940502.45,-3.47,0.6,190,,,,,,,
512281.45,6940502.45,-3.57,0.6,190,,,,,,,
512281.45,6940502.45,-3.57,0.6,195,,,,,,,
512281.45,6940502.45,-3.68,0.6,195,,,,,,,
512281.45,6940502.45,-3.68,0.6,200,,,,,,,
512281.45,6940502.45,-3.78,0.6,200,,,,,,,
512281.45,6940502.45,-3.78,0.6,205,,,,,,,
512281.45,6940502.45,-3.88,0.6,205,,,,,,,
512281.45,6940502.45,-3.88,0.6,210,,,,,,,
512281.45,6940502.45,-3.88,0.6,210,,,,,,,
512281.45,6940502.45,-3.98,0.6,210,,,,,,,
512281.45,6940502.45,-3.98,0.6,215,,,,,,,
512281.45,6940502.45,-4.08,0.6,215,,,,,,,
512281.45,6940502.45,-4.08,0.6,220,,,,,,,
512281.45,6940502.45,-4.18,0.6,220,,,,,,,
512281.45,6940502.45,-4.18,0.6,225,,,,,,,
512281.45,6940502.45,-4.29,0.6,225,,,,,,,
512281.45,6940502.45,-4.29,0.6,230,,,,,,,
512281.45,6940502.45,-4.39,0.6,230,,,,,,,
512281.45,6940502.45,-4.39,0.6,235,,,,,,,
512281.45,6940502.45,-4.39,0.6,235,,,,,,,
512281.45,6940502.45,-4.5,0.6,235,,,,,,,
512281.45,6940502.45,-4.5,0.6,240,,,,,,,
512281.45,6940502.45,-4.6,0.6,240,,,,,,,
512281.45,6940502.45,-4.6,0.6,245,,,,,,,
512281.45,6940502.45,-4.71,0.6,245,,,,,,,
512281.45,6940502.45,-4.71,0.6,250,,,,,,,
512281.45,6940502.45,-4.82,0.6,250,,,,,,,
512281.45,6940502.45,-4.82,0.6,255,,,,,,,
512281.45,6940502.45,-4.93,0.6,255,,,,,,,
512281.45,6940502.45,-4.93,0.6,260,,,,,,,
512281.45,6940502.45,-4.93,0.6,260,,,,,,,
512281.45,6940502.45,-5.05,0.6,260,,,,,,,
512281.45,6940502.45,-5.05,0.6,265,,,,,,,
512281.45,6940502.45,-5.17,0.6,265,,,,,,,
512281.45,6940502.45,-5.17,0.6,270,,,,,,,
512281.45,6940502.45,-5.3,0.6,270,,,,,,,
512281.45,6940502.45,-5.3,0.6,275,,,,,,,
512281.45,6940502.45,-5.43,0.6,275,,,,,,,
512281.45,6940502.45,-5.43,0.6,280,,,,,,,
512281.45,6940502.45,-5.56,0.6,280,,,,,,,
512281.45,6940502.45,-5.56,0.6,285,,,,,,,
512281.45,6940502.45,-5.56,0.6,285,,,,,,,
512281.45,6940502.45,-5.71,0.6,285,,,,,,,
512281.45,6940502.45,-5.71,0.6,290,,,,,,,
512281.45,6940502.45,-5.86,0.6,290,,,,,,,
512281.45,6940502.45,-5.86,0.6,295,,,,,,,
512281.45,6940502.45,-6.02,0.6,295,,,,,,,
512281.45,6940502.45,-6.02,0.6,300,,,,,,,
512281.45,6940502.45,-6.2,0.6,300,,,,,,,
512281.45,6940502.45,-6.2,0.6,305,,,,,,,
512281.45,6940502.45,-6.38,0.6,305,,,,,,,
512281.45,6940502.45,-6.38,0.6,310,,,,,,,
512281.45,6940502.45,-6.38,0.6,310,,,,,,,
512281.45,6940502.45,-6.6,0.6,310,,,,,,,
512281.45,6940502.45,-6.6,0.6,315,,,,,,,
512281.45,6940502.45,-6.84,0.6,315,,,,,,,
512281.45,6940502.45,-6.84,0.6,320,,,,,,,
512281.45,6940502.45,-7.11,0.6,320,,,,,,,
512281.45,6940502.45,-7.11,0.6,325,,,,,,,
512281.45,6940502.45,-7.42,0.6,325,,,,,,,
512281.45,6940502.45,-7.42,0.6,330,,,,,,,
512281.45,6940502.45,-7.8,0.6,330,,,,,,,
512281.45,6940502.45,-7.8,0.6,335,,,,,,,
512281.45,6940502.45,-7.8,0.6,335,,,,,,,
512281.45,6940502.45,-8.28,0.6,335,,,,,,,
512281.45,6940502.45,-8.28,0.6,340,,,,,,,
512281.45,6940502.45,-8.85,0.6,340,,,,,,,
512281.45,6940502.45,-8.85,0.6,345,,,,,,,
512281.45,6940502.45,-9.5,0.6,345,,,,,,,
512281.45,6940502.45,-9.5,0.6,350,,,,,,,
512281.45,6940502.45,-10.21,0.6,350,,,,,,,
512281.45,6940502.45,-10.21,0.6,355,,,,,,,
512281.45,6940502.45,-10.98,0.6,355,,,,,,,
512281.45,6940502.45,-10.98,0.6,360,,,,,,,
512281.45,6940502.45,-10.98,0.6,360,,,,,,,
512281.45,6940502.45,-11.91,0.6,360,,,,,,,
512281.45,6940502.45,-11.91,0.6,365,,,,,,,
512281.45,6940502.45,-14.76,0.6,365,,,,,,,
512281.45,6940502.45,-14.76,0.6,370,,,,,,,
512281.45,6940502.45,-16.35,0.6,370,,,,,,,
512281.45,6940502.45,-16.35,0.6,375,,,,,,,
512281.45,6940502.45,-16.91,0.6,375,,,,,,,
512281.45,6940502.45,-16.91,0.6,380,,,,,,,
512281.45,6940502.45,-17.31,0.6,380,,,,,,,
512281.45,6940502.45,-17.31,0.6,385,,,,,,,
512281.45,6940502.45,-17.31,0.6,385,,,,,,,
512281.45,6940502.45,-17.62,0.6,385,,,,,,,
512281.45,6940502.45,-17.62,0.6,390,,,,,,,
512281.45,6940502.45,-17.89,0.6,390,,,,,,,
512281.45,6940502.45,-17.89,0.6,395,,,,,,,
512281.45,6940502.45,-18.13,0.6,395,,,,,,,
512281.45,6940502.45,-18.13,0.6,400,,,,,,,
512281.45,6940502.45,-18.33,0.6,400,,,,,,,
512281.45,6940502.45,-18.33,0.6,405,,,,,,,
512281.45,6940502.45,-18.52,0.6,405,,,,,,,
512281.45,6940502.45,-18.52,0.6,410,,,,,,,
512281.45,6940502.45,-18.52,0.6,410,,,,,,,
512281.45,6940502.45,-18.7,0.6,410,,,,,,,
512281.45,6940502.45,-18.7,0.6,415,,,,,,,
512281.45,6940502.45,-18.86,0.6,415,,,,,,,
512281.45,6940502.45,-18.86,0.6,420,,,,,,,
512281.45,6940502.45,-19.02,0.6,420,,,,,,,
512281.45,6940502.45,-19.02,0.6,425,,,,,,,
512281.45,6940502.45,-19.16,0.6,425,,,,,,,
512281.45,6940502.45,-19.16,0.6,430,,,,,,,
512281.45,6940502.45,-19.3,0.6,430,,,,,,,
512281.45,6940502.45,-19.3,0.6,435,,,,,,,
512281.45,6940502.45,-19.3,0.6,435,,,,,,,
512281.45,6940502.45,-19.43,0.6,435,,,,,,,
512281.45,6940502.45,-19.43,0.6,440,,,,,,,
512281.45,6940502.45,-19.56,0.6,440,,,,,,,
512281.45,6940502.45,-19.56,0.6,445,,,,,,,
512281.45,6940502.45,-19.69,0.6,445,,,,,,,
512281.45,6940502.45,-19.69,0.6,450,,,,,,,
512281.45,6940502.45,-19.81,0.6,450,,,,,,,
512281.45,6940502.45,-19.81,0.6,455,,,,,,,
512281.45,6940502.45,-19.92,0.6,455,,,,,,,
512281.45,6940502.45,-19.92,0.6,460,,,,,,,
512281.45,6940502.45,-19.92,0.6,460,,,,,,,
512281.45,6940502.45,-20.04,0.6,460,,,,,,,
512281.45,6940502.45,-20.04,0.6,465,,,,,,,
512281.45,6940502.45,-20.15,0.6,465,,,,,,,
512281.45,6940502.45,-20.15,0.6,470,,,,,,,
512281.45,6940502.45,-20.25,0.6,470,,,,,,,
512281.45,6940502.45,-20.25,0.6,475,,,,,,,
512281.45,6940502.45,-20.36,0.6,475,,,,,,,
512281.45,6940502.45,-20.36,0.6,480,,,,,,,
512281.45,6940502.45,-20.46,0.6,480,,,,,,,
512281.45,6940502.45,-20.46,0.6,485,,,,,,,
512281.45,6940502.45,-20.46,0.6,485,,,,,,,
512281.45,6940502.45,-20.56,0.6,485,,,,,,,
512281.45,6940502.45,-20.56,0.6,490,,,,,,,
512281.45,6940502.45,-20.67,0.6,490,,,,,,,
512281.45,6940502.45,-20.67,0.6,495,,,,,,,
512281.45,6940502.45,-20.76,0.6,495,,,,,,,
512281.45,6940502.45,-20.76,0.6,500,,,,,,,
512281.45,6940502.45,-20.86,0.6,500,,,,,,,
512281.45,6940502.45,-20.86,0.6,505,,,,,,,
512281.45,6940502.45,-20.95,0.6,505,,,,,,,
512281.45,6940502.45,-20.95,0.6,510,,,,,,,
512281.45,6940502.45,-20.95,0.6,510,,,,,,,
512281.45,6940502.45,-21.05,0.6,510,,,,,,,
512281.45,6940502.45,-21.05,0.6,515,,,,,,,
512281.45,6940502.45,-21.14,0.6,515,,,,,,,
512281.45,6940502.45,-21.14,0.6,520,,,,,,,
512281.45,6940502.45,-21.23,0.6,520,,,,,,,
512281.45,6940502.45,-21.23,0.6,525,,,,,,,
512281.45,6940502.45,-21.32,0.6,525,,,,,,,
512281.45,6940502.45,-21.32,0.6,530,,,,,,,
512281.45,6940502.45,-21.41,0.6,530,,,,,,,
512281.45,6940502.45,-21.41,0.6,535,,,,,,,
512281.45,6940502.45,-21.41,0.6,535,,,,,,,
512281.45,6940502.45,-21.5,0.6,535,,,,,,,
512281.45,6940502.45,-21.5,0.6,540,,,,,,,
512281.45,6940502.45,-21.58,0.6,540,,,,,,,
512281.45,6940502.45,-21.58,0.6,545,,,,,,,
512281.45,6940502.45,-21.67,0.6,545,,,,,,,
512281.45,6940502.45,-21.67,0.6,550,,,,,,,
512281.45,6940502.45,-21.76,0.6,550,,,,,,,
512281.45,6940502.45,-21.76,0.6,555,,,,,,,
512281.45,6940502.45,-21.84,0.6,555,,,,,,,
512281.45,6940502.45,-21.84,0.6,560,,,,,,,
512281.45,6940502.45,-21.84,0.6,560,,,,,,,
512281.45,6940502.45,-21.92,0.6,560,,,,,,,
512281.45,6940502.45,-21.92,0.6,565,,,,,,,
512281.45,6940502.45,-22.01,0.6,565,,,,,,,
512281.45,6940502.45,-22.01,0.6,570,,,,,,,
512281.45,6940502.45,-22.09,0.6,570,,,,,,,
512281.45,6940502.45,-22.09,0.6,575,,,,,,,
512281.45,6940502.45,-22.17,0.6,575,,,,,,,
512281.45,6940502.45,-22.17,0.6,580,,,,,,,
512281.45,6940502.45,-22.25,0.6,580,,,,,,,
512281.45,6940502.45,-22.25,0.6,585,,,,,,,
512281.45,6940502.45,-22.25,0.6,585,,,,,,,
512281.45,6940502.45,-22.34,0.6,585,,,,,,,
512281.45,6940502.45,-22.34,0.6,590,,,,,,,
512281.45,6940502.45,-22.42,0.6,590,,,,,,,
512281.45,6940502.45,-22.42,0.6,595,,,,,,,
512281.45,6940502.45,-22.5,0.6,595,,,,,,,
512281.45,6940502.45,-22.5,0.6,600,,,,,,,
512281.45,6940502.45,-22.58,0.6,600,,,,,,,
512281.45,6940502.45,-22.58,0.6,605,,,,,,,
512281.45,6940502.45,-22.66,0.6,605,,,,,,,
512281.45,6940502.45,-22.66,0.6,610,,,,,,,
512281.45,6940502.45,-22.66,0.6,610,,,,,,,
512281.45,6940502.45,-22.74,0.6,610,,,,,,,
512281.45,6940502.45,-22.74,0.6,615,,,,,,,
512281.45,6940502.45,-22.82,0.6,615,,,,,,,
512281.45,6940502.45,-22.82,0.6,620,,,,,,,
512281.45,6940502.45,-22.9,0.6,620,,,,,,,
512281.45,6940502.45,-22.9,0.6,625,,,,,,,
512281.45,6940502.45,-22.97,0.6,625,,,,,,,
512281.45,6940502.45,-22.97,0.6,630,,,,,,,
512281.45,6940502.45,-23.06,0.6,630,,,,,,,
512281.45,6940502.45,-23.06,0.6,635,,,,,,,
512281.45,6940502.45,-23.06,0.6,635,,,,,,,
512281.45,6940502.45,-23.14,0.6,635,,,,,,,
512281.45,6940502.45,-23.14,0.6,640,,,,,,,
512281.45,6940502.45,-23.22,0.6,640,,,,,,,
512281.45,6940502.45,-23.22,0.6,645,,,,,,,
512281.45,6940502.45,-23.3,0.6,645,,,,,,,
512281.45,6940502.45,-23.3,0.6,650,,,,,,,
512281.45,6940502.45,-23.38,0.6,650,,,,,,,
512281.45,6940502.45,-23.38,0.6,655,,,,,,,
512281.45,6940502.45,-23.47,0.6,655,,,,,,,
512281.45,6940502.45,-23.47,0.6,660,,,,,,,
512281.45,6940502.45,-23.47,0.6,660,,,,,,,
512281.45,6940502.45,-23.56,0.6,660,,,,,,,
512281.45,6940502.45,-23.56,0.6,665,,,,,,,
512281.45,6940502.45,-23.65,0.6,665,,,,,,,
512281.45,6940502.45,-23.65,0.6,670,,,,,,,
512281.45,6940502.45,-23.74,0.6,670,,,,,,,
512281.45,6940502.45,-23.74,0.6,675,,,,,,,
512281.45,6940502.45,-23.84,0.6,675,,,,,,,
512281.45,6940502.45,-23.84,0.6,680,,,,,,,
512281.45,6940502.45,-24.01,0.6,680,,,,,,,
512281.45,6940502.45,-24.01,0.6,685,,,,,,,
512281.45,6940502.45,-24.01,0.6,685,,,,,,,
512281.45,6940502.45,-24.18,0.6,685,,,,,,,
512281.45,6940502.45,-24.18,0.6,690,,,,,,,
512281.45,6940502.45,-24.34,0.6,690,,,,,,,
512281.45,6940502.45,-24.34,0.6,695,,,,,,,
512281.43,6940502.46,-9.52,0.63,345,,,,,,,
512281.43,6940502.46,-9.52,0.63,350,,,,,,,
512281.4,6940502.5,-6.37,0.68,305,,,,,,,
512281.4,6940502.5,-6.37,0.68,310,,,,,,,
512281.4,6940502.5,-6.37,0.68,310,,,,,,,
512281.38,6940502.51,-23.83,0.7,675,,,,,,,
512281.38,6940502.51,-23.83,0.7,680,,,,,,,
512281.34,6940502.54,-14.96,0.75,365,,,,,,,
512281.34,6940502.54,-14.96,0.75,370,,,,,,,
512281.3,6940502.58,-12.1,0.8,360,,,,,,,
512281.3,6940502.58,-12.1,0.8,365,,,,,,,
512281.29,6940502.59,3.07,0.82,230,,,,,,,
512281.29,6940502.59,3.07,0.82,235,,,,,,,
512281.29,6940502.59,3.07,0.82,235,,,,,,,
