X,Y,Z,Chainage,Vp
509554.7196,6944467.503,32.489234,,1030
509554.3103,6944467.216,32.413377,,1030
509553.901,6944466.928,32.423708,,1030
509553.4916,6944466.641,32.447204,,1030
509553.0823,6944466.354,32.442242,,1030
509552.673,6944466.067,32.375028,,1030
509552.2637,6944465.78,32.295048,,1030
509551.8544,6944465.493,32.206303,,1030
509551.445,6944465.206,32.120437,,1030
509551.0357,6944464.918,32.043804,,1030
509550.7416,6944464.712,32,,1030
509550.6264,6944464.631,31.981472,,1030
509550.2171,6944464.344,31.935994,,1030
509549.8077,6944464.057,31.911518,,1030
509549.3984,6944463.77,31.910824,,1030
509548.9891,6944463.483,31.935428,,1030
509548.5798,6944463.196,31.986015,,1030
509548.5032,6944463.142,32,,1030
509548.1704,6944462.908,32.057184,,1030
509547.7611,6944462.621,32.155578,,1030
509547.3518,6944462.334,32.272049,,1030
509546.9425,6944462.047,32.391753,,1030
509546.5669,6944461.783,32.5,,1030
509546.5332,6944461.76,32.507752,,1030
509546.1238,6944461.473,32.607478,,1030
509545.7145,6944461.185,32.705562,,1030
509545.3052,6944460.898,32.782948,,1030
509544.8959,6944460.611,32.835723,,1030
509544.4865,6944460.324,32.871154,,1030
509544.0772,6944460.037,32.892302,,1030
509543.6679,6944459.75,32.904268,,1030
509543.2586,6944459.463,32.911553,,1030
509542.8492,6944459.175,32.918905,,1030
509542.4399,6944458.888,32.929336,,1030
509542.0306,6944458.601,32.94487,,1030
509541.6213,6944458.314,32.966503,,1030
509541.212,6944458.027,32.994824,,1030
509541.1504,6944457.984,33,,1030
509540.8026,6944457.74,33.026558,,1030
509540.3933,6944457.453,33.062609,,1030
509539.984,6944457.165,33.100732,,1030
509539.5747,6944456.878,33.139233,,1030
509539.1653,6944456.591,33.175737,,1030
509538.756,6944456.304,33.206118,,1030
509538.3467,6944456.017,33.22789,,1030
509537.9374,6944455.73,33.240071,,1030
509537.528,6944455.442,33.242371,,1030
509537.1187,6944455.155,33.234911,,1030
509536.7094,6944454.868,33.219483,,1030
509536.3001,6944454.581,33.197848,,1030
509535.8908,6944454.294,33.170767,,1030
509535.4814,6944454.007,33.139235,,1030
509535.0721,6944453.72,33.104135,,1030
509534.6628,6944453.432,33.066739,,1030
509534.2535,6944453.145,33.028308,,1030
509533.9588,6944452.939,33,,1030
509533.8441,6944452.858,32.988806,,1030
509533.4348,6944452.571,32.948512,,1030
509533.0255,6944452.284,32.908997,,1030
509532.6162,6944451.997,32.870721,,1030
509532.2069,6944451.71,32.833976,,1030
509531.7975,6944451.422,32.799647,,1030
509531.3882,6944451.135,32.767982,,1030
509530.9789,6944450.848,32.740746,,1030
509530.5696,6944450.561,32.719203,,1030
509530.1602,6944450.274,32.704909,,1030
509529.7509,6944449.987,32.699493,,1030
509529.3416,6944449.699,32.703667,,1030
509528.9323,6944449.412,32.716945,,1030
509528.5229,6944449.125,32.737768,,1030
509528.1136,6944448.838,32.765,,1030
509527.7043,6944448.551,32.798148,,1030
509527.295,6944448.264,32.83504,,1030
509526.8857,6944447.977,32.871524,,1030
509526.4763,6944447.689,32.903992,,1030
509526.067,6944447.402,32.929786,,1030
509525.6577,6944447.115,32.94387,,1030
509525.2484,6944446.828,32.943952,,1030
509524.839,6944446.541,32.931883,,1030
509524.4297,6944446.254,32.910445,,1030
509524.0204,6944445.967,32.881926,,1030
509523.6111,6944445.679,32.848104,,1030
509523.2017,6944445.392,32.81102,,1030
509522.7924,6944445.105,32.773469,,1030
509522.3831,6944444.818,32.736207,,1030
509521.9738,6944444.531,32.700831,,1030
509521.5645,6944444.244,32.668765,,1030
509521.1551,6944443.957,32.641077,,1030
509520.7458,6944443.669,32.618571,,1030
509520.3365,6944443.382,32.601438,,1030
509519.9272,6944443.095,32.589638,,1030
509519.5178,6944442.808,32.582841,,1030
509519.1085,6944442.521,32.580711,,1030
509518.6992,6944442.234,32.582887,,1030
509518.2899,6944441.946,32.589116,,1030
509517.8805,6944441.659,32.599293,,1030
509517.4712,6944441.372,32.613587,,1030
509517.0619,6944441.085,32.631944,,1030
509516.6526,6944440.798,32.654274,,1030
509516.2433,6944440.511,32.680208,,1030
509515.8339,6944440.224,32.709049,,1030
509515.4246,6944439.936,32.739607,,1030
509515.0153,6944439.649,32.76988,,1030
509514.606,6944439.362,32.799621,,1030
509514.1966,6944439.075,32.823252,,1030
509513.7873,6944438.788,32.843867,,1030
509513.378,6944438.501,32.862503,,1030
509512.9687,6944438.214,32.872668,,1030
509512.5593,6944437.926,32.869446,,1030
509512.15,6944437.639,32.848732,,1030
509511.7407,6944437.352,32.810036,,1030
509511.3314,6944437.065,32.756721,,1030
509510.9221,6944436.778,32.691862,,1030
509510.5127,6944436.491,32.619305,,1030
509510.1034,6944436.203,32.541156,,1030
509509.902,6944436.062,32.5,,1030
509509.6941,6944435.916,32.458226,,1030
509509.2848,6944435.629,32.372817,,1030
509508.8754,6944435.342,32.28779,,1030
509508.4661,6944435.055,32.200846,,1030
509508.0568,6944434.768,32.111311,,1030
509507.6475,6944434.481,32.020057,,1030
509507.5572,6944434.417,32,,1030
509507.2381,6944434.193,31.931276,,1030
509506.8288,6944433.906,31.846526,,1030
509506.4195,6944433.619,31.768756,,1030
509506.0102,6944433.332,31.695662,,1030
509505.6009,6944433.045,31.628746,,1030
509505.1915,6944432.758,31.568451,,1030
509504.7822,6944432.471,31.516413,,1030
509504.6249,6944432.36,31.5,,1030
509504.3729,6944432.183,31.475972,,1030
509503.9636,6944431.896,31.446861,,1030
509503.5542,6944431.609,31.427154,,1030
509503.1449,6944431.322,31.415618,,1030
509502.7356,6944431.035,31.411357,,1030
509502.3263,6944430.748,31.413351,,1030
509501.9169,6944430.46,31.420138,,1030
509501.5076,6944430.173,31.430267,,1030
509501.0983,6944429.886,31.444667,,1030
509500.689,6944429.599,31.463801,,1030
509500.2797,6944429.312,31.487276,,1030
509500.0957,6944429.183,31.5,,1030
509499.8703,6944429.025,31.517545,,1030
509499.461,6944428.738,31.555331,,1030
509499.0517,6944428.45,31.598938,,1030
509498.6424,6944428.163,31.646699,,1030
509498.233,6944427.876,31.699875,,1030
509497.8237,6944427.589,31.758451,,1030
509497.4144,6944427.302,31.820127,,1030
509497.0051,6944427.015,31.886255,,1030
509496.5957,6944426.728,31.960677,,1030
509496.38,6944426.576,32,,1030
509496.1864,6944426.44,32.03836,,1030
509495.7771,6944426.153,32.115178,,1030
509495.3678,6944425.866,32.186676,,1030
509494.9585,6944425.579,32.250209,,1030
509494.5491,6944425.292,32.303545,,1030
509494.1398,6944425.005,32.347641,,1030
509493.7305,6944424.718,32.38568,,1030
509493.3212,6944424.43,32.418971,,1030
509492.9118,6944424.143,32.449172,,1030
509492.5025,6944423.856,32.478896,,1030
509492.1965,6944423.641,32.5,,1030
509492.0932,6944423.569,32.507862,,1030
509491.6839,6944423.282,32.534089,,1030
509491.2746,6944422.995,32.555423,,1030
509490.8652,6944422.707,32.572806,,1030
509490.4559,6944422.42,32.587868,,1030
509490.0466,6944422.133,32.602426,,1030
509489.6373,6944421.846,32.617965,,1030
509489.2279,6944421.559,32.635074,,1030
509488.8186,6944421.272,32.652115,,1030
509488.4093,6944420.985,32.666501,,1030
509488,6944420.697,32.67527,,1030
509487.5906,6944420.41,32.675758,,1030
509487.1813,6944420.123,32.66685,,1030
509486.772,6944419.836,32.649466,,1030
509486.3627,6944419.549,32.626932,,1030
509485.9534,6944419.262,32.604308,,1030
509485.544,6944418.975,32.58743,,1030
509485.1347,6944418.687,32.581183,,1030
509484.7254,6944418.4,32.589765,,1030
509484.3161,6944418.113,32.615484,,1030
509483.9067,6944417.826,32.659561,,1030
509483.4974,6944417.539,32.722181,,1030
509483.0881,6944417.252,32.801206,,1030
509482.6788,6944416.964,32.894139,,1030
509482.2694,6944416.677,32.997425,,1030
509482.2601,6944416.671,33,,1030
509481.8601,6944416.39,33.10765,,1030
509481.4508,6944416.103,33.219019,,1030
509481.0415,6944415.816,33.327545,,1030
509480.6322,6944415.529,33.434715,,1030
509480.3757,6944415.349,33.5,,1030
509480.2228,6944415.242,33.540635,,1030
509479.8135,6944414.954,33.640757,,1030
509479.4042,6944414.667,33.729647,,1030
509478.9949,6944414.38,33.804058,,1030
509478.5855,6944414.093,33.864021,,1030
509478.1762,6944413.806,33.908741,,1030
509477.7669,6944413.519,33.939994,,1030
509477.3576,6944413.232,33.961548,,1030
509476.9482,6944412.944,33.978055,,1030
509476.5389,6944412.657,33.992222,,1030
509476.3109,6944412.497,34,,1030
509476.1296,6944412.37,34.006131,,1030
509475.7203,6944412.083,34.010165,,1030
509475.6087,6944412.005,34,,1030
509475.311,6944411.796,33.971697,,1030
509474.9016,6944411.509,33.897334,,1030
509474.7453,6944411.399,34,,1030
509474.4923,6944411.221,34.097463,,1030
509555.1289,6944467.79,32.581955,,1035
509554.8131,6944467.568,32.5,,1035
509554.7196,6944467.503,32.460746,,1035
509554.3103,6944467.216,32.386454,,1035
509553.901,6944466.928,32.397355,,1035
509553.4916,6944466.641,32.420299,,1035
509553.0823,6944466.354,32.413651,,1035
509552.673,6944466.067,32.345298,,1035
509552.2637,6944465.78,32.264073,,1035
509551.8544,6944465.493,32.174432,,1035
509551.445,6944465.206,32.087632,,1035
509551.0357,6944464.918,32.010044,,1035
509550.9683,6944464.871,32,,1035
509550.6264,6944464.631,31.945033,,1035
509550.2171,6944464.344,31.898115,,1035
509549.8077,6944464.057,31.872189,,1035
509549.3984,6944463.77,31.870033,,1035
509548.9891,6944463.483,31.893227,,1035
509548.5798,6944463.196,31.942536,,1035
509548.265,6944462.975,32,,1035
509548.1704,6944462.908,32.016248,,1035
509547.7611,6944462.621,32.111344,,1035
509547.3518,6944462.334,32.226854,,1035
509546.9425,6944462.047,32.347368,,1035
509546.5332,6944461.76,32.466628,,1035
509546.4151,6944461.677,32.5,,1035
509546.1238,6944461.473,32.570755,,1035
509545.7145,6944461.185,32.668501,,1035
509545.3052,6944460.898,32.747563,,1035
509544.8959,6944460.611,32.802579,,1035
509544.4865,6944460.324,32.839903,,1035
509544.0772,6944460.037,32.862583,,1035
509543.6679,6944459.75,32.875737,,1035
509543.2586,6944459.463,32.883884,,1035
509542.8492,6944459.175,32.891807,,1035
509542.4399,6944458.888,32.90256,,1035
509542.0306,6944458.601,32.918192,,1035
509541.6213,6944458.314,32.939757,,1035
509541.212,6944458.027,32.967911,,1035
509540.8302,6944457.759,33,,1035
509540.8026,6944457.74,33.002107,,1035
509540.3933,6944457.453,33.037767,,1035
509539.984,6944457.165,33.075575,,1035
509539.5747,6944456.878,33.113894,,1035
509539.1653,6944456.591,33.150429,,1035
509538.756,6944456.304,33.181063,,1035
509538.3467,6944456.017,33.20324,,1035
509537.9374,6944455.73,33.215902,,1035
509537.528,6944455.442,33.218705,,1035
509537.1187,6944455.155,33.211717,,1035
509536.7094,6944454.868,33.196689,,1035
509536.3001,6944454.581,33.175384,,1035
509535.8908,6944454.294,33.148564,,1035
509535.4814,6944454.007,33.117222,,1035
509535.0721,6944453.72,33.082221,,1035
509534.6628,6944453.432,33.04483,,1035
509534.2535,6944453.145,33.006312,,1035
509534.1878,6944453.099,33,,1035
509533.8441,6944452.858,32.96644,,1035
509533.4348,6944452.571,32.926238,,1035
509533.0255,6944452.284,32.886893,,1035
509532.6162,6944451.997,32.848887,,1035
509532.2069,6944451.71,32.812479,,1035
509531.7975,6944451.422,32.778492,,1035
509531.3882,6944451.135,32.747219,,1035
509530.9789,6944450.848,32.720407,,1035
509530.5696,6944450.561,32.699307,,1035
509530.1602,6944450.274,32.685434,,1035
509529.7509,6944449.987,32.680352,,1035
509529.3416,6944449.699,32.684702,,1035
509528.9323,6944449.412,32.697951,,1035
509528.5229,6944449.125,32.718533,,1035
509528.1136,6944448.838,32.745341,,1035
509527.7043,6944448.551,32.777944,,1035
509527.295,6944448.264,32.814248,,1035
509526.8857,6944447.977,32.850217,,1035
509526.4763,6944447.689,32.882326,,1035
509526.067,6944447.402,32.907945,,1035
509525.6577,6944447.115,32.922056,,1035
509525.2484,6944446.828,32.922346,,1035
509524.839,6944446.541,32.910604,,1035
509524.4297,6944446.254,32.88953,,1035
509524.0204,6944445.967,32.861336,,1035
509523.6111,6944445.679,32.82778,,1035
509523.2017,6944445.392,32.790954,,1035
509522.7924,6944445.105,32.753571,,1035
509522.3831,6944444.818,32.716408,,1035
509521.9738,6944444.531,32.681059,,1035
509521.5645,6944444.244,32.648952,,1035
509521.1551,6944443.957,32.621176,,1035
509520.7458,6944443.669,32.598552,,1035
509520.3365,6944443.382,32.581283,,1035
509519.9272,6944443.095,32.569336,,1035
509519.5178,6944442.808,32.562397,,1035
509519.1085,6944442.521,32.560142,,1035
509518.6992,6944442.234,32.56222,,1035
509518.2899,6944441.946,32.568389,,1035
509517.8805,6944441.659,32.578559,,1035
509517.4712,6944441.372,32.592905,,1035
509517.0619,6944441.085,32.611363,,1035
509516.6526,6944440.798,32.633807,,1035
509516.2433,6944440.511,32.659813,,1035
509515.8339,6944440.224,32.688618,,1035
509515.4246,6944439.936,32.718975,,1035
509515.0153,6944439.649,32.748879,,1035
509514.606,6944439.362,32.778142,,1035
509514.1966,6944439.075,32.801265,,1035
509513.7873,6944438.788,32.821477,,1035
509513.378,6944438.501,32.839908,,1035
509512.9687,6944438.214,32.850038,,1035
509512.5593,6944437.926,32.846977,,1035
509512.15,6944437.639,32.826609,,1035
509511.7407,6944437.352,32.788487,,1035
509511.3314,6944437.065,32.735842,,1035
509510.9221,6944436.778,32.671625,,1035
509510.5127,6944436.491,32.599546,,1035
509510.1034,6944436.203,32.52166,,1035
509509.9974,6944436.129,32.5,,1035
509509.6941,6944435.916,32.439049,,1035
509509.2848,6944435.629,32.353758,,1035
509508.8754,6944435.342,32.268549,,1035
509508.4661,6944435.055,32.181235,,1035
509508.0568,6944434.768,32.091243,,1035
509507.6497,6944434.482,32,,1035
509507.6475,6944434.481,31.999508,,1035
509507.2381,6944434.193,31.911335,,1035
509506.8288,6944433.906,31.826392,,1035
509506.4195,6944433.619,31.748285,,1035
509506.0102,6944433.332,31.674858,,1035
509505.6009,6944433.045,31.607599,,1035
509505.1915,6944432.758,31.54697,,1035
509504.8238,6944432.5,31.5,,1035
509504.7822,6944432.471,31.495067,,1035
509504.3729,6944432.183,31.456051,,1035
509503.9636,6944431.896,31.426979,,1035
509503.5542,6944431.609,31.407286,,1035
509503.1449,6944431.322,31.39574,,1035
509502.7356,6944431.035,31.391453,,1035
509502.3263,6944430.748,31.393412,,1035
509501.9169,6944430.46,31.400144,,1035
509501.5076,6944430.173,31.410199,,1035
509501.0983,6944429.886,31.424501,,1035
509500.689,6944429.599,31.443529,,1035
509500.2797,6944429.312,31.466926,,1035
509499.8703,6944429.025,31.495233,,1035
509499.814,6944428.985,31.5,,1035
509499.461,6944428.738,31.532908,,1035
509499.0517,6944428.45,31.576961,,1035
509498.6424,6944428.163,31.625107,,1035
509498.233,6944427.876,31.678648,,1035
509497.8237,6944427.589,31.737591,,1035
509497.4144,6944427.302,31.799609,,1035
509497.0051,6944427.015,31.865952,,1035
509496.5957,6944426.728,31.940363,,1035
509496.2686,6944426.498,32,,1035
509496.1864,6944426.44,32.016278,,1035
509495.7771,6944426.153,32.093906,,1035
509495.3678,6944425.866,32.166134,,1035
509494.9585,6944425.579,32.230324,,1035
509494.5491,6944425.292,32.284196,,1035
509494.1398,6944425.005,32.3287,,1035
509493.7305,6944424.718,32.36694,,1035
509493.3212,6944424.43,32.40018,,1035
509492.9118,6944424.143,32.430087,,1035
509492.5025,6944423.856,32.459288,,1035
509492.0932,6944423.569,32.48707,,1035
509491.8689,6944423.412,32.5,,1035
509491.6839,6944423.282,32.511738,,1035
509491.2746,6944422.995,32.532283,,1035
509490.8652,6944422.707,32.548822,,1035
509490.4559,6944422.42,32.56298,,1035
509490.0466,6944422.133,32.576565,,1035
509489.6373,6944421.846,32.591069,,1035
509489.2279,6944421.559,32.607075,,1035
509488.8186,6944421.272,32.622964,,1035
509488.4093,6944420.985,32.636215,,1035
509488,6944420.697,32.643938,,1035
509487.5906,6944420.41,32.643565,,1035
509487.1813,6944420.123,32.634084,,1035
509486.772,6944419.836,32.616501,,1035
509486.3627,6944419.549,32.594151,,1035
509485.9534,6944419.262,32.572031,,1035
509485.544,6944418.975,32.55588,,1035
509485.1347,6944418.687,32.550496,,1035
509484.7254,6944418.4,32.559994,,1035
509484.3161,6944418.113,32.586628,,1035
509483.9067,6944417.826,32.631601,,1035
509483.4974,6944417.539,32.695091,,1035
509483.0881,6944417.252,32.774989,,1035
509482.6788,6944416.964,32.868832,,1035
509482.2694,6944416.677,32.97301,,1035
509482.1716,6944416.609,33,,1035
509481.8601,6944416.39,33.083819,,1035
509481.4508,6944416.103,33.195895,,1035
509481.0415,6944415.816,33.305063,,1035
509480.6322,6944415.529,33.412474,,1035
509480.2884,6944415.288,33.5,,1035
509480.2228,6944415.242,33.517419,,1035
509479.8135,6944414.954,33.617683,,1035
509479.4042,6944414.667,33.706596,,1035
509478.9949,6944414.38,33.780913,,1035
509478.5855,6944414.093,33.8407,,1035
509478.1762,6944413.806,33.885273,,1035
509477.7669,6944413.519,33.916421,,1035
509477.3576,6944413.232,33.937895,,1035
509476.9482,6944412.944,33.954358,,1035
509476.5389,6944412.657,33.968511,,1035
509476.1296,6944412.37,33.982456,,1035
509475.7203,6944412.083,33.986177,,1035
509475.311,6944411.796,33.947157,,1035
509474.9016,6944411.509,33.870009,,1035
509474.7037,6944411.37,34,,1035
509474.4923,6944411.221,34.081432,,1035
509555.1289,6944467.79,32.564356,,1040
509554.8809,6944467.616,32.5,,1040
509554.7196,6944467.503,32.432259,,1040
509554.3103,6944467.216,32.359531,,1040
509553.901,6944466.928,32.371003,,1040
509553.4916,6944466.641,32.393394,,1040
509553.0823,6944466.354,32.38506,,1040
509552.673,6944466.067,32.315567,,1040
509552.2637,6944465.78,32.233097,,1040
509551.8544,6944465.493,32.142561,,1040
509551.445,6944465.206,32.054826,,1040
509551.1568,6944465.003,32,,1040
509551.0357,6944464.918,31.975398,,1040
509550.6264,6944464.631,31.908595,,1040
509550.2171,6944464.344,31.860236,,1040
509549.8077,6944464.057,31.83286,,1040
509549.3984,6944463.77,31.829242,,1040
509548.9891,6944463.483,31.851027,,1040
509548.5798,6944463.196,31.899058,,1040
509548.1704,6944462.908,31.973142,,1040
